Date,GOOG,APPL,AMZN,TSLA,NFLX,FB,SBUX
2016-03-31,740.9400019999999,108.879997,592.210022,225.00999500000003,101.050003,113.769997,59.68
2016-04-01,737.0,108.199997,588.299988,233.25,102.470001,113.349998,59.41
2016-04-04,742.429993,110.269997,590.549988,243.63999900000002,103.199997,111.610001,60.080002
2016-04-05,735.369995,109.41999799999999,585.25,240.0,103.25,111.900002,59.439999
2016-04-06,735.5599980000001,109.199997,587.5,253.44999700000002,104.25,112.41999799999999,59.91
2016-04-07,736.280029,108.120003,589.080017,254.50999500000003,103.599998,113.07,60.540001000000004
2016-04-08,735.549988,108.16999799999999,589.0,248.020004,102.82,109.900002,60.700001
2016-04-11,736.049988,108.83000200000001,594.909973,245.30000299999998,102.620003,108.769997,60.779999
2016-04-12,731.01001,108.660004,592.3099980000001,243.63000499999998,102.209999,108.989998,58.369999
2016-04-13,744.260986,110.800003,605.289978,247.330002,107.879997,106.519997,59.75
2016-04-14,752.705017,111.33000200000001,615.070007,251.05000299999998,109.150002,110.260002,59.91
2016-04-15,752.69397,109.730003,618.1099849999999,249.11999500000002,109.779999,109.199997,60.009997999999996
2016-04-18,757.299988,106.940002,624.960022,251.66000400000001,106.019997,109.199997,60.360001000000004
2016-04-19,749.330017,106.230003,620.799988,241.25,94.199997,109.160004,60.48
2016-04-20,750.01001,106.059998,623.0,241.5,93.139999,111.559998,60.849998
2016-04-21,749.549988,105.519997,628.5,246.91000400000001,94.779999,112.309998,60.48
2016-04-22,713.6099849999999,104.620003,611.5599980000001,245.710007,94.209999,109.010002,57.029999
2016-04-25,715.590027,104.510002,616.25,250.75999500000003,92.800003,109.07,57.580002
2016-04-26,703.026001,103.910004,614.880005,249.38999900000002,91.25,108.150002,57.560001
2016-04-27,692.36499,95.68,601.280029,249.399994,90.209999,106.309998,56.619999
2016-04-28,689.549988,94.25,599.200012,247.440002,90.089996,116.230003,56.32
2016-04-29,689.0,92.510002,654.0,237.809998,88.209999,115.839996,55.290001000000004
2016-05-02,691.0,92.400002,662.030029,234.82000699999998,89.889999,116.57,56.110001000000004
2016-05-03,692.0,93.68,670.429993,231.61999500000002,91.300003,117.019997,56.139998999999996
2016-05-04,689.01001,93.82,662.1400150000001,220.399994,90.349998,116.57,55.799999
2016-05-05,695.719971,92.68,656.0,209.789993,89.25,117.25,56.009997999999996
2016-05-06,698.106995,91.849998,656.01001,208.110001,88.110001,117.110001,55.380001
2016-05-09,710.0,92.589996,671.409973,206.800003,89.900002,118.900002,56.23
2016-05-10,715.719971,92.110001,693.5,205.0,91.089996,119.0,56.709998999999996
2016-05-11,712.799988,92.459999,701.650024,206.050003,89.900002,119.41999799999999,56.09
2016-05-12,709.0,89.470001,711.51001,203.66000400000001,85.739998,118.900002,55.82
2016-05-13,709.26001,90.0,706.51001,206.699997,86.260002,119.68,55.73
2016-05-16,705.650024,91.650002,700.280029,207.919998,86.150002,117.349998,55.200001
2016-05-17,704.1099849999999,93.010002,693.909973,204.020004,88.16999799999999,117.199997,54.509997999999996
2016-05-18,700.630005,93.889999,688.76001,207.75,88.25,116.730003,54.380001
2016-05-19,696.799988,93.57,689.5599980000001,207.300003,88.300003,115.879997,54.189999
2016-05-20,700.52002,94.519997,700.0,216.350006,89.980003,116.949997,54.580002
2016-05-23,704.179993,95.66999799999999,696.419983,215.86000099999998,92.849998,115.940002,54.290001000000004
2016-05-24,706.8599849999999,96.839996,698.0,215.17999300000002,95.75,116.120003,54.68
2016-05-25,719.705017,98.110001,705.52002,216.50999500000003,98.300003,117.379997,54.950001
2016-05-26,720.280029,98.639999,707.289978,219.05000299999998,101.379997,117.91999799999999,54.950001
2016-05-27,724.0,99.25,711.099976,220.75,101.440002,119.010002,55.099998
2016-05-31,731.26001,98.82,711.320007,221.5,102.129997,118.120003,54.700001
2016-06-01,730.659973,98.33000200000001,718.219971,216.88999900000002,100.160004,117.82,54.720001
2016-06-02,724.169983,96.629997,715.5,217.11000099999998,100.769997,118.220001,54.459998999999996
2016-06-03,720.5599980000001,97.449997,718.429993,218.00999500000003,98.529999,117.860001,54.400002
2016-06-06,714.6099849999999,97.550003,724.419983,215.44999700000002,99.720001,118.360001,54.689999
2016-06-07,716.549988,98.959999,720.549988,221.520004,99.769997,117.66999799999999,55.279999
2016-06-08,720.580017,98.68,721.599976,232.61000099999998,97.599998,117.269997,54.900002
2016-06-09,722.335999,98.459999,722.299988,227.059998,96.660004,117.709999,55.060001
2016-06-10,716.429993,98.480003,714.210022,218.419998,93.279999,116.260002,54.5
2016-06-13,716.51001,97.099998,711.159973,217.66000400000001,93.620003,113.309998,54.759997999999996
2016-06-14,713.119995,96.75,712.27002,212.52999900000003,93.269997,113.58000200000001,55.009997999999996
2016-06-15,717.3099980000001,97.029999,713.349976,215.13000499999998,93.5,114.07,55.27
2016-06-16,703.26001,96.07,705.299988,213.5,93.25,112.940002,54.41
2016-06-17,688.4520259999999,95.300003,699.179993,214.5,94.199997,112.559998,55.040001000000004
2016-06-20,693.409973,95.029999,710.8099980000001,218.229996,93.650002,112.75,55.380001
2016-06-21,692.01001,94.68,712.719971,218.809998,90.769997,113.970001,55.450001
2016-06-22,693.0819700000001,95.349998,707.570007,195.75,89.769997,113.610001,55.490002000000004
2016-06-23,687.0,95.25,712.5,192.130005,88.150002,113.540001,55.900002
2016-06-24,673.450012,92.650002,692.200012,189.729996,87.209999,111.0,54.009997999999996
2016-06-27,663.283997,91.5,682.119995,187.869995,84.809998,108.230003,53.41
