iso_code,continent,location,month,new_cases,new_deaths
ESP,Europe,Spain,2022-11,80756.0,627.0
ESP,Europe,Spain,2022-12,72926.0,831.0
ESP,Europe,Spain,2023-01,52713.0,923.0
ESP,Europe,Spain,2023-02,24279.0,395.0
ESP,Europe,Spain,2023-03,29850.0,397.0
ESP,Europe,Spain,2023-04,46907.0,490.0
ESP,Europe,Spain,2023-05,44150.0,399.0
ESP,Europe,Spain,2023-06,25715.0,294.0
ESP,Europe,Spain,2023-07,1764.0,11.0
ESP,Europe,Spain,2023-08,0.0,0.0
ESP,Europe,Spain,2023-09,0.0,0.0
ESP,Europe,Spain,2023-10,0.0,0.0
ESP,Europe,Spain,2023-11,0.0,0.0
ESP,Europe,Spain,2023-12,0.0,0.0
EST,Europe,Estonia,2020-01,0.0,0.0
EST,Europe,Estonia,2020-02,0.0,0.0
EST,Europe,Estonia,2020-03,5955.0,73.0
EST,Europe,Estonia,2020-04,935.0,48.0
EST,Europe,Estonia,2020-05,222.0,14.0
EST,Europe,Estonia,2020-06,120.0,2.0
EST,Europe,Estonia,2020-07,42.0,0.0
EST,Europe,Estonia,2020-08,342.0,1.0
EST,Europe,Estonia,2020-09,898.0,0.0
EST,Europe,Estonia,2020-10,1153.0,9.0
EST,Europe,Estonia,2020-11,7861.0,42.0
EST,Europe,Estonia,2020-12,13503.0,95.0
EST,Europe,Estonia,2021-01,18763.0,210.0
EST,Europe,Estonia,2021-02,22078.0,173.0
EST,Europe,Estonia,2021-03,37606.0,276.0
EST,Europe,Estonia,2021-04,11031.0,198.0
EST,Europe,Estonia,2021-05,8896.0,105.0
EST,Europe,Estonia,2021-06,1439.0,16.0
EST,Europe,Estonia,2021-07,1548.0,2.0
EST,Europe,Estonia,2021-08,9106.0,19.0
EST,Europe,Estonia,2021-09,12423.0,58.0
EST,Europe,Estonia,2021-10,41481.0,190.0
EST,Europe,Estonia,2021-11,16157.0,180.0
EST,Europe,Estonia,2021-12,15250.0,117.0
EST,Europe,Estonia,2022-01,95660.0,116.0
EST,Europe,Estonia,2022-02,156929.0,195.0
EST,Europe,Estonia,2022-03,57847.0,190.0
EST,Europe,Estonia,2022-04,18113.0,86.0
EST,Europe,Estonia,2022-05,6475.0,33.0
EST,Europe,Estonia,2022-06,3241.0,17.0
EST,Europe,Estonia,2022-07,8294.0,36.0
EST,Europe,Estonia,2022-08,6705.0,23.0
EST,Europe,Estonia,2022-09,4113.0,30.0
EST,Europe,Estonia,2022-10,5363.0,67.0
EST,Europe,Estonia,2022-11,2008.0,42.0
EST,Europe,Estonia,2022-12,2660.0,64.0
EST,Europe,Estonia,2023-01,2000.0,60.0
EST,Europe,Estonia,2023-02,1227.0,28.0
EST,Europe,Estonia,2023-03,1330.0,25.0
EST,Europe,Estonia,2023-04,1753.0,44.0
EST,Europe,Estonia,2023-05,731.0,9.0
EST,Europe,Estonia,2023-06,330.0,5.0
EST,Europe,Estonia,2023-07,158.0,2.0
EST,Europe,Estonia,2023-08,105.0,1.0
EST,Europe,Estonia,2023-09,336.0,1.0
EST,Europe,Estonia,2023-10,722.0,4.0
EST,Europe,Estonia,2023-11,0.0,0.0
EST,Europe,Estonia,2023-12,0.0,0.0
ETH,Africa,Ethiopia,2020-01,0.0,0.0
ETH,Africa,Ethiopia,2020-02,0.0,0.0
ETH,Africa,Ethiopia,2020-03,23.0,0.0
ETH,Africa,Ethiopia,2020-04,107.0,24.0
ETH,Africa,Ethiopia,2020-05,933.0,4.0
ETH,Africa,Ethiopia,2020-06,4783.0,92.0
ETH,Africa,Ethiopia,2020-07,10769.0,158.0
ETH,Africa,Ethiopia,2020-08,34507.0,516.0
ETH,Africa,Ethiopia,2020-09,23462.0,398.0
ETH,Africa,Ethiopia,2020-10,21205.0,272.0
ETH,Africa,Ethiopia,2020-11,13745.0,236.0
ETH,Africa,Ethiopia,2020-12,14322.0,218.0
ETH,Africa,Ethiopia,2021-01,13165.0,173.0
ETH,Africa,Ethiopia,2021-02,21037.0,263.0
ETH,Africa,Ethiopia,2021-03,46463.0,487.0
ETH,Africa,Ethiopia,2021-04,51897.0,817.0
ETH,Africa,Ethiopia,2021-05,14927.0,497.0
ETH,Africa,Ethiopia,2021-06,4692.0,165.0
ETH,Africa,Ethiopia,2021-07,3987.0,63.0
ETH,Africa,Ethiopia,2021-08,26786.0,277.0
ETH,Africa,Ethiopia,2021-09,37512.0,874.0
ETH,Africa,Ethiopia,2021-10,20638.0,917.0
ETH,Africa,Ethiopia,2021-11,6386.0,299.0
ETH,Africa,Ethiopia,2021-12,44097.0,176.0
ETH,Africa,Ethiopia,2022-01,49487.0,405.0
ETH,Africa,Ethiopia,2022-02,3744.0,129.0
ETH,Africa,Ethiopia,2022-03,1030.0,32.0
ETH,Africa,Ethiopia,2022-04,846.0,18.0
ETH,Africa,Ethiopia,2022-05,1897.0,3.0
ETH,Africa,Ethiopia,2022-06,15986.0,23.0
ETH,Africa,Ethiopia,2022-07,3761.0,32.0
ETH,Africa,Ethiopia,2022-08,986.0,4.0
ETH,Africa,Ethiopia,2022-09,383.0,0.0
ETH,Africa,Ethiopia,2022-10,377.0,0.0
ETH,Africa,Ethiopia,2022-11,591.0,0.0
ETH,Africa,Ethiopia,2022-12,3443.0,0.0
ETH,Africa,Ethiopia,2023-01,1519.0,0.0
ETH,Africa,Ethiopia,2023-02,481.0,0.0
ETH,Africa,Ethiopia,2023-03,567.0,1.0
ETH,Africa,Ethiopia,2023-04,290.0,1.0
ETH,Africa,Ethiopia,2023-05,65.0,0.0
ETH,Africa,Ethiopia,2023-06,24.0,0.0
ETH,Africa,Ethiopia,2023-07,71.0,0.0
ETH,Africa,Ethiopia,2023-08,46.0,0.0
ETH,Africa,Ethiopia,2023-09,23.0,0.0
ETH,Africa,Ethiopia,2023-10,22.0,0.0
ETH,Africa,Ethiopia,2023-11,5.0,0.0
ETH,Africa,Ethiopia,2023-12,0.0,0.0
FIN,Europe,Finland,2020-01,2.0,0.0
FIN,Europe,Finland,2020-02,4.0,0.0
FIN,Europe,Finland,2020-03,2824.0,130.0
FIN,Europe,Finland,2020-04,2940.0,156.0
FIN,Europe,Finland,2020-05,822.0,13.0
FIN,Europe,Finland,2020-06,205.0,4.0
FIN,Europe,Finland,2020-07,399.0,4.0
FIN,Europe,Finland,2020-08,984.0,10.0
FIN,Europe,Finland,2020-09,4032.0,16.0
FIN,Europe,Finland,2020-10,6169.0,26.0
FIN,Europe,Finland,2020-11,12012.0,151.0
FIN,Europe,Finland,2020-12,8694.0,125.0
FIN,Europe,Finland,2021-01,10627.0,89.0
FIN,Europe,Finland,2021-02,16182.0,93.0
FIN,Europe,Finland,2021-03,16450.0,79.0
FIN,Europe,Finland,2021-04,6906.0,41.0
FIN,Europe,Finland,2021-05,4358.0,38.0
FIN,Europe,Finland,2021-06,4599.0,8.0
FIN,Europe,Finland,2021-07,17703.0,38.0
FIN,Europe,Finland,2021-08,17751.0,50.0
FIN,Europe,Finland,2021-09,15010.0,95.0
FIN,Europe,Finland,2021-10,20010.0,164.0
FIN,Europe,Finland,2021-11,36717.0,224.0
FIN,Europe,Finland,2021-12,160710.0,373.0
FIN,Europe,Finland,2022-01,224983.0,574.0
FIN,Europe,Finland,2022-02,184956.0,651.0
FIN,Europe,Finland,2022-03,206433.0,958.0
FIN,Europe,Finland,2022-04,94001.0,537.0
FIN,Europe,Finland,2022-05,48527.0,284.0
FIN,Europe,Finland,2022-06,50034.0,286.0
FIN,Europe,Finland,2022-07,71385.0,474.0
FIN,Europe,Finland,2022-08,33962.0,343.0
FIN,Europe,Finland,2022-09,46717.0,632.0
FIN,Europe,Finland,2022-10,57122.0,873.0
FIN,Europe,Finland,2022-11,48634.0,663.0
FIN,Europe,Finland,2022-12,24592.0,562.0
FIN,Europe,Finland,2023-01,3293.0,159.0
FIN,Europe,Finland,2023-02,2715.0,125.0
FIN,Europe,Finland,2023-03,5796.0,285.0
FIN,Europe,Finland,2023-04,7606.0,415.0
FIN,Europe,Finland,2023-05,3835.0,229.0
FIN,Europe,Finland,2023-06,1666.0,137.0
FIN,Europe,Finland,2023-07,770.0,63.0
FIN,Europe,Finland,2023-08,1346.0,90.0
FIN,Europe,Finland,2023-09,2574.0,188.0
FIN,Europe,Finland,2023-10,10695.0,402.0
FIN,Europe,Finland,2023-11,1961.0,7.0
FIN,Europe,Finland,2023-12,0.0,0.0
FJI,Oceania,Fiji,2020-01,0.0,0.0
FJI,Oceania,Fiji,2020-02,0.0,0.0
FJI,Oceania,Fiji,2020-03,5.0,0.0
FJI,Oceania,Fiji,2020-04,13.0,0.0
FJI,Oceania,Fiji,2020-05,0.0,0.0
FJI,Oceania,Fiji,2020-06,0.0,0.0
FJI,Oceania,Fiji,2020-07,9.0,0.0
FJI,Oceania,Fiji,2020-08,1.0,2.0
FJI,Oceania,Fiji,2020-09,4.0,0.0
FJI,Oceania,Fiji,2020-10,2.0,0.0
FJI,Oceania,Fiji,2020-11,4.0,0.0
FJI,Oceania,Fiji,2020-12,11.0,0.0
FJI,Oceania,Fiji,2021-01,6.0,0.0
FJI,Oceania,Fiji,2021-02,4.0,0.0
FJI,Oceania,Fiji,2021-03,8.0,0.0
FJI,Oceania,Fiji,2021-04,50.0,0.0
FJI,Oceania,Fiji,2021-05,321.0,2.0
FJI,Oceania,Fiji,2021-06,3980.0,17.0
FJI,Oceania,Fiji,2021-07,25363.0,218.0
FJI,Oceania,Fiji,2021-08,16935.0,257.0
FJI,Oceania,Fiji,2021-09,4307.0,128.0
FJI,Oceania,Fiji,2021-10,1148.0,50.0
FJI,Oceania,Fiji,2021-11,349.0,22.0
FJI,Oceania,Fiji,2021-12,1371.0,2.0
FJI,Oceania,Fiji,2022-01,8964.0,103.0
FJI,Oceania,Fiji,2022-02,1075.0,33.0
FJI,Oceania,Fiji,2022-03,474.0,0.0
FJI,Oceania,Fiji,2022-04,230.0,28.0
FJI,Oceania,Fiji,2022-05,373.0,2.0
FJI,Oceania,Fiji,2022-06,706.0,2.0
FJI,Oceania,Fiji,2022-07,1836.0,7.0
FJI,Oceania,Fiji,2022-08,604.0,5.0
FJI,Oceania,Fiji,2022-09,92.0,0.0
FJI,Oceania,Fiji,2022-10,19.0,0.0
FJI,Oceania,Fiji,2022-11,111.0,0.0
FJI,Oceania,Fiji,2022-12,375.0,3.0
FJI,Oceania,Fiji,2023-01,70.0,2.0
FJI,Oceania,Fiji,2023-02,69.0,0.0
FJI,Oceania,Fiji,2023-03,22.0,0.0
FJI,Oceania,Fiji,2023-04,10.0,0.0
FJI,Oceania,Fiji,2023-05,0.0,0.0
FJI,Oceania,Fiji,2023-06,126.0,2.0
FJI,Oceania,Fiji,2023-07,0.0,0.0
FJI,Oceania,Fiji,2023-08,0.0,0.0
FJI,Oceania,Fiji,2023-09,0.0,0.0
FJI,Oceania,Fiji,2023-10,7.0,0.0
FJI,Oceania,Fiji,2023-11,0.0,0.0
FJI,Oceania,Fiji,2023-12,0.0,0.0
FLK,South America,Falkland Islands,2020-01,0.0,0.0
FLK,South America,Falkland Islands,2020-02,0.0,0.0
FLK,South America,Falkland Islands,2020-03,0.0,0.0
FLK,South America,Falkland Islands,2020-04,13.0,0.0
FLK,South America,Falkland Islands,2020-05,0.0,0.0
FLK,South America,Falkland Islands,2020-06,0.0,0.0
FLK,South America,Falkland Islands,2020-07,0.0,0.0
FLK,South America,Falkland Islands,2020-08,0.0,0.0
FLK,South America,Falkland Islands,2020-09,0.0,0.0
FLK,South America,Falkland Islands,2020-10,0.0,0.0
FLK,South America,Falkland Islands,2020-11,4.0,0.0
FLK,South America,Falkland Islands,2020-12,12.0,0.0
FLK,South America,Falkland Islands,2021-01,11.0,0.0
FLK,South America,Falkland Islands,2021-02,11.0,0.0
FLK,South America,Falkland Islands,2021-03,0.0,0.0
FLK,South America,Falkland Islands,2021-04,9.0,0.0
FLK,South America,Falkland Islands,2021-05,0.0,0.0
FLK,South America,Falkland Islands,2021-06,0.0,0.0
FLK,South America,Falkland Islands,2021-07,0.0,0.0
FLK,South America,Falkland Islands,2021-08,4.0,0.0
FLK,South America,Falkland Islands,2021-09,3.0,0.0
FLK,South America,Falkland Islands,2021-10,2.0,0.0
FLK,South America,Falkland Islands,2021-11,10.0,0.0
FLK,South America,Falkland Islands,2021-12,3.0,0.0
FLK,South America,Falkland Islands,2022-01,7.0,0.0
FLK,South America,Falkland Islands,2022-02,21.0,0.0
FLK,South America,Falkland Islands,2022-03,13.0,0.0
FLK,South America,Falkland Islands,2022-04,58.0,0.0
FLK,South America,Falkland Islands,2022-05,1521.0,0.0
FLK,South America,Falkland Islands,2022-06,113.0,0.0
FLK,South America,Falkland Islands,2022-07,24.0,0.0
FLK,South America,Falkland Islands,2022-08,47.0,0.0
FLK,South America,Falkland Islands,2022-09,37.0,0.0
FLK,South America,Falkland Islands,2022-10,0.0,0.0
FLK,South America,Falkland Islands,2022-11,0.0,0.0
FLK,South America,Falkland Islands,2022-12,0.0,0.0
FLK,South America,Falkland Islands,2023-01,0.0,0.0
FLK,South America,Falkland Islands,2023-02,0.0,0.0
FLK,South America,Falkland Islands,2023-03,0.0,0.0
FLK,South America,Falkland Islands,2023-04,0.0,0.0
FLK,South America,Falkland Islands,2023-05,0.0,0.0
FLK,South America,Falkland Islands,2023-06,0.0,0.0
FLK,South America,Falkland Islands,2023-07,0.0,0.0
FLK,South America,Falkland Islands,2023-08,0.0,0.0
FLK,South America,Falkland Islands,2023-09,0.0,0.0
FLK,South America,Falkland Islands,2023-10,0.0,0.0
FLK,South America,Falkland Islands,2023-11,0.0,0.0
FLK,South America,Falkland Islands,2023-12,0.0,0.0
FRA,Europe,France,2020-01,3.0,0.0
FRA,Europe,France,2020-02,13.0,0.0
FRA,Europe,France,2020-03,0.0,2712.0
FRA,Europe,France,2020-04,0.0,11446.0
FRA,Europe,France,2020-05,8453.0,4305.0
FRA,Europe,France,2020-06,9663.0,859.0
FRA,Europe,France,2020-07,14252.0,412.0
FRA,Europe,France,2020-08,98186.0,467.0
FRA,Europe,France,2020-09,257619.0,1372.0
FRA,Europe,France,2020-10,620142.0,3988.0
FRA,Europe,France,2020-11,1004074.0,23716.0
FRA,Europe,France,2020-12,325853.0,14257.0
FRA,Europe,France,2021-01,592826.0,16371.0
FRA,Europe,France,2021-02,484134.0,10628.0
FRA,Europe,France,2021-03,675024.0,7538.0
FRA,Europe,France,2021-04,827241.0,8108.0
FRA,Europe,France,2021-05,474253.0,6388.0
FRA,Europe,France,2021-06,98997.0,1463.0
FRA,Europe,France,2021-07,201958.0,528.0
FRA,Europe,France,2021-08,686943.0,2038.0
FRA,Europe,France,2021-09,233452.0,1643.0
FRA,Europe,France,2021-10,161023.0,998.0
FRA,Europe,France,2021-11,429341.0,1216.0
FRA,Europe,France,2021-12,1506476.0,3712.0
FRA,Europe,France,2022-01,9575270.0,7889.0
FRA,Europe,France,2022-02,3625723.0,7060.0
FRA,Europe,France,2022-03,2205833.0,3433.0
FRA,Europe,France,2022-04,3249330.0,3330.0
FRA,Europe,France,2022-05,1133747.0,2996.0
FRA,Europe,France,2022-06,1096518.0,1122.0
FRA,Europe,France,2022-07,3171066.0,2601.0
FRA,Europe,France,2022-08,599636.0,1777.0
FRA,Europe,France,2022-09,638530.0,984.0
FRA,Europe,France,2022-10,1659192.0,1962.0
FRA,Europe,France,2022-11,819993.0,1766.0
FRA,Europe,France,2022-12,1504783.0,2582.0
FRA,Europe,France,2023-01,337752.0,2813.0
FRA,Europe,France,2023-02,99062.0,781.0
FRA,Europe,France,2023-03,162067.0,608.0
FRA,Europe,France,2023-04,254156.0,1089.0
FRA,Europe,France,2023-05,101492.0,680.0
FRA,Europe,France,2023-06,53414.0,347.0
FRA,Europe,France,2023-07,0.0,0.0
FRA,Europe,France,2023-08,0.0,0.0
FRA,Europe,France,2023-09,0.0,0.0
FRA,Europe,France,2023-10,0.0,0.0
FRA,Europe,France,2023-11,0.0,0.0
FRA,Europe,France,2023-12,0.0,0.0
FRO,Europe,Faeroe Islands,2020-01,0.0,0.0
FRO,Europe,Faeroe Islands,2020-02,0.0,0.0
FRO,Europe,Faeroe Islands,2020-03,168.0,0.0
FRO,Europe,Faeroe Islands,2020-04,19.0,0.0
FRO,Europe,Faeroe Islands,2020-05,0.0,0.0
FRO,Europe,Faeroe Islands,2020-06,0.0,0.0
FRO,Europe,Faeroe Islands,2020-07,38.0,0.0
FRO,Europe,Faeroe Islands,2020-08,189.0,0.0
FRO,Europe,Faeroe Islands,2020-09,52.0,0.0
FRO,Europe,Faeroe Islands,2020-10,31.0,0.0
FRO,Europe,Faeroe Islands,2020-11,8.0,0.0
FRO,Europe,Faeroe Islands,2020-12,103.0,0.0
FRO,Europe,Faeroe Islands,2021-01,49.0,1.0
FRO,Europe,Faeroe Islands,2021-02,4.0,0.0
FRO,Europe,Faeroe Islands,2021-03,3.0,0.0
FRO,Europe,Faeroe Islands,2021-04,2.0,0.0
FRO,Europe,Faeroe Islands,2021-05,55.0,0.0
FRO,Europe,Faeroe Islands,2021-06,57.0,0.0
FRO,Europe,Faeroe Islands,2021-07,207.0,0.0
FRO,Europe,Faeroe Islands,2021-08,18.0,1.0
FRO,Europe,Faeroe Islands,2021-09,161.0,0.0
FRO,Europe,Faeroe Islands,2021-10,922.0,0.0
FRO,Europe,Faeroe Islands,2021-11,1472.0,11.0
FRO,Europe,Faeroe Islands,2021-12,2211.0,1.0
FRO,Europe,Faeroe Islands,2022-01,13339.0,4.0
FRO,Europe,Faeroe Islands,2022-02,15139.0,10.0
FRO,Europe,Faeroe Islands,2022-03,411.0,0.0
FRO,Europe,Faeroe Islands,2022-04,0.0,0.0
FRO,Europe,Faeroe Islands,2022-05,0.0,0.0
FRO,Europe,Faeroe Islands,2022-06,0.0,0.0
FRO,Europe,Faeroe Islands,2022-07,0.0,0.0
FRO,Europe,Faeroe Islands,2022-08,0.0,0.0
FRO,Europe,Faeroe Islands,2022-09,0.0,0.0
FRO,Europe,Faeroe Islands,2022-10,0.0,0.0
FRO,Europe,Faeroe Islands,2022-11,0.0,0.0
FRO,Europe,Faeroe Islands,2022-12,0.0,0.0
FRO,Europe,Faeroe Islands,2023-01,0.0,0.0
FRO,Europe,Faeroe Islands,2023-02,0.0,0.0
FRO,Europe,Faeroe Islands,2023-03,0.0,0.0
FRO,Europe,Faeroe Islands,2023-04,0.0,0.0
FRO,Europe,Faeroe Islands,2023-05,0.0,0.0
FRO,Europe,Faeroe Islands,2023-06,0.0,0.0
FRO,Europe,Faeroe Islands,2023-07,0.0,0.0
FRO,Europe,Faeroe Islands,2023-08,0.0,0.0
FRO,Europe,Faeroe Islands,2023-09,0.0,0.0
FRO,Europe,Faeroe Islands,2023-10,0.0,0.0
FRO,Europe,Faeroe Islands,2023-11,0.0,0.0
FRO,Europe,Faeroe Islands,2023-12,0.0,0.0
FSM,Oceania,Micronesia (country),2020-01,0.0,0.0
FSM,Oceania,Micronesia (country),2020-02,0.0,0.0
FSM,Oceania,Micronesia (country),2020-03,0.0,0.0
FSM,Oceania,Micronesia (country),2020-04,0.0,0.0
FSM,Oceania,Micronesia (country),2020-05,0.0,0.0
FSM,Oceania,Micronesia (country),2020-06,0.0,0.0
FSM,Oceania,Micronesia (country),2020-07,0.0,0.0
FSM,Oceania,Micronesia (country),2020-08,0.0,0.0
FSM,Oceania,Micronesia (country),2020-09,0.0,0.0
FSM,Oceania,Micronesia (country),2020-10,0.0,0.0
FSM,Oceania,Micronesia (country),2020-11,0.0,0.0
FSM,Oceania,Micronesia (country),2020-12,0.0,0.0
FSM,Oceania,Micronesia (country),2021-01,0.0,0.0
FSM,Oceania,Micronesia (country),2021-02,0.0,0.0
FSM,Oceania,Micronesia (country),2021-03,0.0,0.0
FSM,Oceania,Micronesia (country),2021-04,0.0,0.0
FSM,Oceania,Micronesia (country),2021-05,0.0,0.0
FSM,Oceania,Micronesia (country),2021-06,0.0,0.0
FSM,Oceania,Micronesia (country),2021-07,0.0,0.0
FSM,Oceania,Micronesia (country),2021-08,0.0,0.0
FSM,Oceania,Micronesia (country),2021-09,0.0,0.0
FSM,Oceania,Micronesia (country),2021-10,0.0,0.0
FSM,Oceania,Micronesia (country),2021-11,0.0,0.0
FSM,Oceania,Micronesia (country),2021-12,0.0,0.0
FSM,Oceania,Micronesia (country),2022-01,0.0,0.0
FSM,Oceania,Micronesia (country),2022-02,0.0,0.0
FSM,Oceania,Micronesia (country),2022-03,0.0,0.0
FSM,Oceania,Micronesia (country),2022-04,5.0,0.0
FSM,Oceania,Micronesia (country),2022-05,25.0,0.0
FSM,Oceania,Micronesia (country),2022-06,8.0,0.0
FSM,Oceania,Micronesia (country),2022-07,5220.0,10.0
FSM,Oceania,Micronesia (country),2022-08,2217.0,17.0
FSM,Oceania,Micronesia (country),2022-09,6478.0,6.0
FSM,Oceania,Micronesia (country),2022-10,8079.0,22.0
FSM,Oceania,Micronesia (country),2022-11,4.0,3.0
FSM,Oceania,Micronesia (country),2022-12,198.0,0.0
FSM,Oceania,Micronesia (country),2023-01,1437.0,0.0
FSM,Oceania,Micronesia (country),2023-02,354.0,3.0
FSM,Oceania,Micronesia (country),2023-03,1678.0,2.0
FSM,Oceania,Micronesia (country),2023-04,382.0,1.0
FSM,Oceania,Micronesia (country),2023-05,378.0,1.0
FSM,Oceania,Micronesia (country),2023-06,1.0,0.0
FSM,Oceania,Micronesia (country),2023-07,13.0,0.0
FSM,Oceania,Micronesia (country),2023-08,69.0,0.0
FSM,Oceania,Micronesia (country),2023-09,6.0,0.0
FSM,Oceania,Micronesia (country),2023-10,0.0,0.0
FSM,Oceania,Micronesia (country),2023-11,0.0,0.0
FSM,Oceania,Micronesia (country),2023-12,0.0,0.0
GAB,Africa,Gabon,2020-01,0.0,0.0
GAB,Africa,Gabon,2020-02,0.0,0.0
GAB,Africa,Gabon,2020-03,16.0,3.0
GAB,Africa,Gabon,2020-04,261.0,2.0
GAB,Africa,Gabon,2020-05,2378.0,12.0
GAB,Africa,Gabon,2020-06,2739.0,25.0
GAB,Africa,Gabon,2020-07,1958.0,7.0
GAB,Africa,Gabon,2020-08,1153.0,4.0
GAB,Africa,Gabon,2020-09,247.0,1.0
GAB,Africa,Gabon,2020-10,205.0,1.0
GAB,Africa,Gabon,2020-11,234.0,4.0
GAB,Africa,Gabon,2020-12,380.0,5.0
GAB,Africa,Gabon,2021-01,1177.0,4.0
GAB,Africa,Gabon,2021-02,3816.0,15.0
GAB,Africa,Gabon,2021-03,4576.0,31.0
GAB,Africa,Gabon,2021-04,3428.0,24.0
GAB,Africa,Gabon,2021-05,1797.0,12.0
GAB,Africa,Gabon,2021-06,619.0,9.0
GAB,Africa,Gabon,2021-07,400.0,5.0
GAB,Africa,Gabon,2021-08,504.0,1.0
GAB,Africa,Gabon,2021-09,4267.0,21.0
GAB,Africa,Gabon,2021-10,5370.0,53.0
GAB,Africa,Gabon,2021-11,1817.0,40.0
GAB,Africa,Gabon,2021-12,4456.0,9.0
GAB,Africa,Gabon,2022-01,4924.0,13.0
GAB,Africa,Gabon,2022-02,821.0,2.0
GAB,Africa,Gabon,2022-03,43.0,0.0
GAB,Africa,Gabon,2022-04,16.0,1.0
GAB,Africa,Gabon,2022-05,48.0,0.0
GAB,Africa,Gabon,2022-06,289.0,1.0
GAB,Africa,Gabon,2022-07,572.0,1.0
GAB,Africa,Gabon,2022-08,144.0,0.0
GAB,Africa,Gabon,2022-09,58.0,0.0
GAB,Africa,Gabon,2022-10,232.0,0.0
GAB,Africa,Gabon,2022-11,28.0,0.0
GAB,Africa,Gabon,2022-12,7.0,0.0
GAB,Africa,Gabon,2023-01,1.0,0.0
GAB,Africa,Gabon,2023-02,0.0,0.0
GAB,Africa,Gabon,2023-03,0.0,0.0
GAB,Africa,Gabon,2023-04,11.0,1.0
GAB,Africa,Gabon,2023-05,0.0,0.0
GAB,Africa,Gabon,2023-06,0.0,0.0
GAB,Africa,Gabon,2023-07,0.0,0.0
GAB,Africa,Gabon,2023-08,0.0,0.0
GAB,Africa,Gabon,2023-09,0.0,0.0
GAB,Africa,Gabon,2023-10,12.0,0.0
GAB,Africa,Gabon,2023-11,42.0,0.0
GAB,Africa,Gabon,2023-12,0.0,0.0
GBR,Europe,United Kingdom,2020-01,0.0,0.0
GBR,Europe,United Kingdom,2020-02,56.0,3.0
GBR,Europe,United Kingdom,2020-03,29317.0,3587.0
GBR,Europe,United Kingdom,2020-04,137022.0,33748.0
GBR,Europe,United Kingdom,2020-05,87825.0,14665.0
GBR,Europe,United Kingdom,2020-06,29200.0,3974.0
GBR,Europe,United Kingdom,2020-07,20645.0,1252.0
GBR,Europe,United Kingdom,2020-08,33671.0,565.0
GBR,Europe,United Kingdom,2020-09,130986.0,808.0
GBR,Europe,United Kingdom,2020-10,563449.0,4849.0
GBR,Europe,United Kingdom,2020-11,618889.0,13161.0
GBR,Europe,United Kingdom,2020-12,912501.0,16705.0
GBR,Europe,United Kingdom,2021-01,1317163.0,36103.0
GBR,Europe,United Kingdom,2021-02,366566.0,18223.0
GBR,Europe,United Kingdom,2021-03,170930.0,4754.0
GBR,Europe,United Kingdom,2021-04,79540.0,1197.0
GBR,Europe,United Kingdom,2021-05,76330.0,438.0
GBR,Europe,United Kingdom,2021-06,318516.0,451.0
GBR,Europe,United Kingdom,2021-07,1081481.0,1673.0
GBR,Europe,United Kingdom,2021-08,953037.0,3269.0
GBR,Europe,United Kingdom,2021-09,1034786.0,4343.0
GBR,Europe,United Kingdom,2021-10,1270894.0,4463.0
GBR,Europe,United Kingdom,2021-11,1186984.0,4583.0
GBR,Europe,United Kingdom,2021-12,3021919.0,3999.0
GBR,Europe,United Kingdom,2022-01,3986343.0,6652.0
GBR,Europe,United Kingdom,2022-02,1528000.0,4075.0
GBR,Europe,United Kingdom,2022-03,2180035.0,4293.0
GBR,Europe,United Kingdom,2022-04,915807.0,5276.0
GBR,Europe,United Kingdom,2022-05,249016.0,2263.0
GBR,Europe,United Kingdom,2022-06,422573.0,1415.0
GBR,Europe,United Kingdom,2022-07,619503.0,3708.0
GBR,Europe,United Kingdom,2022-08,178629.0,2413.0
GBR,Europe,United Kingdom,2022-09,159707.0,1445.0
GBR,Europe,United Kingdom,2022-10,237629.0,3099.0
GBR,Europe,United Kingdom,2022-11,103925.0,1950.0
GBR,Europe,United Kingdom,2022-12,171681.0,2757.0
GBR,Europe,United Kingdom,2023-01,94101.0,3283.0
GBR,Europe,United Kingdom,2023-02,101701.0,1994.0
GBR,Europe,United Kingdom,2023-03,134595.0,3045.0
GBR,Europe,United Kingdom,2023-04,62447.0,2264.0
GBR,Europe,United Kingdom,2023-05,36439.0,1273.0
GBR,Europe,United Kingdom,2023-06,16109.0,656.0
GBR,Europe,United Kingdom,2023-07,15143.0,335.0
GBR,Europe,United Kingdom,2023-08,36039.0,779.0
GBR,Europe,United Kingdom,2023-09,60199.0,1188.0
GBR,Europe,United Kingdom,2023-10,50890.0,1136.0
GBR,Europe,United Kingdom,2023-11,10364.0,0.0
GBR,Europe,United Kingdom,2023-12,0.0,0.0
GEO,Asia,Georgia,2020-01,0.0,0.0
GEO,Asia,Georgia,2020-02,3.0,0.0
GEO,Asia,Georgia,2020-03,112.0,0.0
GEO,Asia,Georgia,2020-04,424.0,6.0
GEO,Asia,Georgia,2020-05,244.0,6.0
GEO,Asia,Georgia,2020-06,145.0,3.0
GEO,Asia,Georgia,2020-07,240.0,2.0
GEO,Asia,Georgia,2020-08,319.0,2.0
GEO,Asia,Georgia,2020-09,4705.0,17.0
GEO,Asia,Georgia,2020-10,32744.0,271.0
GEO,Asia,Georgia,2020-11,96648.0,960.0
GEO,Asia,Georgia,2020-12,91836.0,1238.0
GEO,Asia,Georgia,2021-01,30691.0,673.0
